text_id	word_id	word	surprisal	surprisal_buggy
0	0	Are	7.693379905074835	7.668332
0	1	tourists	10.78788673505187	10.824815
0	2	enticed	9.593205877579749	9.6075735
0	3	by	0.8454186560120434	0.85003674
0	4	these	6.298836157657206	6.2912793
0	5	attractions	5.1178911328315735	4.4822125
0	6	threatening	11.198012749431655	11.840436
0	7	their	4.042292338097468	4.042526
0	8	very	5.786257854662836	5.7855663
0	9	existence?	2.246286988258362	1.2731843
0	10	The	2.780335868243128	3.7512226
0	11	two	7.133956432342529	7.059565
0	12	young	6.508779536932707	6.563053
0	13	sea-lions	15.935291677713394	15.862811
0	14	took	8.219885273370892	8.316435
0	15	not	8.262790381908417	8.178455
0	16	the	3.322351675014943	3.4071527
0	17	slightest	0.6216955737909302	0.6215869
0	18	interest	2.6112405359745026	2.481837
0	19	in	0.12037316511850804	0.24911661
0	20	our	2.8929191902279854	2.8921454
0	21	arrival.	6.5131320506334305	6.3745217
0	22	They	2.1107449680566788	2.242908
0	23	were	1.794297806918621	1.7905219
0	24	playing	4.948801390826702	4.9078064
0	25	on	2.7009798552608117	2.7531116
0	26	the	0.398006331466604	0.3991521
0	27	jetty,	8.06659298716113	8.0653515
0	28	rolling	5.314273855648935	5.309126
0	29	over	2.786768715828657	2.7628672
0	30	and	1.9891756227007136	2.01893
0	31	tumbling	5.696247306652367	5.654474
0	32	into	1.928609124792274	1.9711118
0	33	the	0.34150532726198435	0.34170067
0	34	water	1.5994121432304382	0.7411621
0	35	together,	5.558028690284118	6.415365
0	36	entirely	7.291130143334158	7.2916927
0	37	ignoring	5.158599042566493	5.1571712
0	38	the	1.7728225626051426	1.7733305
0	39	human	3.818060003221035	3.798402
0	40	beings	2.4126788079738617	2.3079019
0	41	edging	9.446714279940352	9.570349
0	42	awkwardly	6.637682756292634	6.636085
0	43	round	4.150570206344128	4.110397
0	44	them.	1.6960361897945404	1.3682792
0	45	Our	4.81904725311324	5.189105
0	46	party	5.588960535824299	5.4851027
0	47	then	5.036727932980284	5.139363
0	48	had	2.96922287507914	2.971381
0	49	to	0.39401513553457335	0.39408487
0	50	step	4.674493081169203	4.6743846
0	51	gingerly	4.847366023517679	4.837811
0	52	over	1.5873029385693371	1.5918505
0	53	hundreds	9.411899624858052	9.413555
0	54	of	0.02823410974815488	0.031129945
0	55	marine	7.647056147456169	7.60942
0	56	iguanas	4.0001982524991035	3.465851
0	57	basking	7.2546032960526645	7.824072
0	58	on	1.3831348404928576	1.3865416
0	59	the	0.2902529943094123	0.2903633
0	60	rocks,	2.776105053140782	2.7757797
0	61	strange	11.823964476585388	11.599508
0	62	creatures	2.7293981052935123	2.9167695
0	63	with	2.0701489720959216	2.1069305
0	64	richly	10.83320115879178	10.793221
0	65	coloured	0.7815816849470139	0.7541182
0	66	velvet	6.90312984585762	6.71256
0	67	coats,	3.9470854852115735	4.2049704
