text_id	word_id	word	surprisal	surprisal_buggy
0	0	In	3.7456557489931583	3.7005596
0	1	Ireland's	11.92649077612441	11.970758
0	2	County	9.007105931639671	9.00233
0	3	Limerick,	5.462620414094999	5.4663215
0	4	near	6.565125486580655	6.5656404
0	5	the	0.9587811201345176	0.9596957
0	6	River	5.213369057048112	5.2105966
0	7	Shannon,	1.9795823385939002	1.9807578
0	8	there	2.952760189771652	2.7099338
0	9	is	0.8039130321703851	1.0465121
0	10	a	0.695137660135515	0.69687945
0	11	quiet	5.957628637552261	5.8336163
0	12	little	3.9252140211174265	4.048267
0	13	suburb	5.60148948058486	5.5617466
0	14	by	6.483435168047436	6.5228996
0	15	the	0.17510283581214026	0.17646872
0	16	name	4.832913331309101	4.8330283
0	17	of	0.004261611960828304	0.0030597083
0	18	Garryowen,	17.352070450317115	17.352005
0	19	which	1.9863294623792171	1.9538367
0	20	means	4.437104109674692	4.4460406
0	21	"""Garden"	8.197260193526745	8.106012
0	22	of	0.5364479800336994	0.6520979
0	23	"Owen."""	13.03677213191986	12.906252
0	24	Undoubtedly	11.7413230240345	11.463917
0	25	none	7.762923035072163	8.170582
0	26	of	0.04249062735470943	0.043257266
0	27	the	1.0053552131867036	1.004946
0	28	residents	1.872210830450058	1.8480788
0	29	realize	6.592239286750555	6.601658
0	30	the	3.15237617076491	3.167262
0	31	influence	7.023176006041467	7.018857
0	32	their	2.8485029595904052	2.852662
0	33	town	3.0136781483888626	2.9342806
0	34	has	0.24768913304433227	0.32302836
0	35	had	0.723408279940486	0.7098693
0	36	on	0.1647344722878188	0.1814828
0	37	American	4.86962085776031	4.862507
0	38	military	7.43867177516222	7.4389105
0	39	history,	2.3187871802947484	2.3266177
0	40	or	2.6418665293604136	2.6246934
0	41	the	1.8823435435188003	1.8995355
0	42	deeds	8.169015605002642	8.160967
0	43	of	0.5409871695446782	0.5488096
0	44	valor	9.707450035959482	9.6531925
0	45	that	1.7490790407173336	1.8003734
0	46	have	1.2233509694924578	1.2256106
0	47	been	0.616339382249862	0.6157701
0	48	done	1.666663408279419	1.6269658
0	49	in	1.5583990497980267	1.5992304
0	50	its	0.9849347014387604	0.98564696
0	51	name.	1.1050613522529602	0.61876893
0	52	The	2.3602587716304697	2.8457892
0	53	cry	11.804725535213947	11.743257
0	54	"""Garryowen!"""	7.4127177144400775	7.466747
0	55	Bursting	17.784727037651464	17.792322
0	56	from	1.126648556033615	1.1269118
0	57	the	0.5577360681490973	0.5574371
0	58	lips	5.299180685542524	5.2959604
0	59	of	0.020307884900830686	0.023688868
0	60	a	2.8577654766850173	2.8576665
0	61	charging	11.822888154536486	11.812624
0	62	cavalry	5.508794486522675	4.7648926
0	63	trooper	5.220853745937347	5.654252
0	64	was	3.4995241314172745	3.8028507
0	65	the	1.4420236398582347	1.4595139
0	66	last	4.879133562557399	4.872616
0	67	sound	4.093722409103066	4.0967617
0	68	heard	1.0022244360297918	0.9865376
0	69	on	1.7925814448972233	1.8115244
0	70	this	3.267549599870108	3.2667627
0	71	earth	5.046635836362839	4.647864
0	72	by	2.804507794440724	3.2040706
0	73	untold	8.939728979370557	8.9391775
0	74	numbers	1.2737384364008904	1.1777626
0	75	of	0.14028304279781878	0.23731676
0	76	Cheyennes,	13.807330115465447	13.8049965
0	77	Sioux	8.654337644577026	7.591034
0	78	and	0.54723462741822	1.6111661
0	79	Apaches,	8.173271695501171	8.172626
0	80	Mexican	6.919123910367489	6.8322706
0	81	banditos	7.673340745270252	7.090105
0	82	under	10.367855637334287	11.028274
0	83	Pancho	6.60524546923989	6.617529
0	84	Villa,	0.8241008978802711	0.82117295
0	85	Japanese	6.012365244328976	5.9518385
0	86	in	4.102618187665939	4.1155224
0	87	the	1.066909740678966	1.1166856
0	88	South	6.4487806260585785	6.2880907
0	89	Pacific,	0.6342478357255459	0.793496
0	90	and	1.249413788318634	1.2329015
0	91	Chinese	4.52459947578609	4.5157294
0	92	and	3.7546515557914972	3.781196
0	93	North	5.282149865059182	5.2807407
0	94	Korean	1.4297853522002697	1.4109471
0	95	Communists	5.814080595970154	5.374995
0	96	in	1.7411156901507638	2.2009606
0	97	Korea.	2.9040039479732513	2.448226
0	98	Garryowen	3.7917434063274413	4.077303
0	99	is	1.2579166805371642	1.4156332
0	100	the	2.1174298558034934	2.1298473
0	101	battle	8.2423554956913	7.9633503
0	102	cry	2.767053486779332	3.0268385
0	103	of	0.16776965488679707	0.18620296
0	104	the	1.1163331057177857	1.1168239
0	105	7th	7.014611339196563	7.002819
0	106	U.S.	3.8809644944267347	3.8889272
0	107	Cavalry	0.5807984153943835	0.32251632
0	108	Regiment,	1.773852244950831	2.0346868
0	109	"""The"	6.708095136564225	6.7079763
0	110	Fighting	5.736258095130324	5.7211747
0	111	"Seventh."""	11.710903763771057	11.096622
0	112	Today	5.943081438541412	5.9654465
0	113	a	4.029300852736924	4.637941
0	114	battle	6.6270920149981976	6.586264
0	115	cry	0.6572818234562874	0.6249102
0	116	may	4.9744915049523115	5.045214
0	117	seem	4.1695928941480815	4.1694837
0	118	an	4.068056132644415	4.0353413
0	119	anachronism,	7.763999499671627	7.799596
0	120	for	5.507516171783209	5.4922733
0	121	in	3.3525350431445986	3.366633
0	122	the	1.4066846239729784	1.4079005
0	123	modern	4.444197101518512	4.4288936
0	124	Army,	5.227879290468991	5.242259
0	125	esprit	13.925101009197533	13.913965
0	126	de	0.2623864114345906	0.27490294
0	127	corps	0.7050650711171329	0.0052883024
0	128	has	3.1229130398714915	3.8207512
0	129	been	1.9525388738838956	1.9527391
0	130	sacrificed	5.733379177749157	5.6586065
0	131	to	0.9470014184480533	1.0221195
0	132	organizational	7.269779229536653	7.2552915
0	133	charts	9.676272690296173	9.031315
0	134	and	0.41614053188823164	1.0744779
0	135	tables.	9.07393279671669	9.031391
0	136	But	0.9270598255097866	0.9390123
0	137	don't	7.421495555550791	7.4535785
0	138	tell	4.163607417722233	4.164132
0	139	that	0.5354651382658631	0.534115
0	140	to	0.037846906343474984	0.03904024
0	141	a	4.430457723909058	4.4297104
0	142	veteran	4.692065127193928	4.617894
0	143	of	0.7992384945973754	0.87338185
0	144	the	0.7277408164227381	0.72832227
0	145	Fighting	6.776068832259625	6.77409
0	146	Seventh,	1.7388761647744104	1.7408103
0	147	especially	5.117913844529539	5.1129193
0	148	in	3.257860355079174	3.2628307
0	149	a	1.9409367008483969	1.9413216
0	150	saloon	13.158670842647552	12.916811
0	151	on	3.54366129898699	3.785266
0	152	Saturday	5.347948521375656	5.263169
0	153	night.	2.1580124497413635	1.9152241
0	154	Of	6.688329705037177	7.0141315
0	155	all	1.5334594688611105	1.5349234
0	156	the	0.24072937696473673	0.24084531
0	157	thousands	5.023592214100063	5.0164704
0	158	of	0.19000619975849986	0.19705068
0	159	men	2.6764473244547844	2.6104684
0	160	who	0.8734217677265406	0.91896033
0	161	have	1.1109910699306056	1.130882
0	162	served	1.6267378218472004	1.6095313
0	163	in	0.8138788646319881	0.83127064
0	164	the	0.7851353764999658	0.7856381
0	165	7th	4.278698296286166	4.0318756
0	166	Cav,	8.658134201774374	8.903795
0	167	perhaps	5.177708077477291	5.176234
0	168	no	2.228763417340815	2.227484
0	169	one	0.7461106088012457	0.7339649
0	170	knows	3.315345379989594	3.327575
0	171	its	3.694041849405039	3.6982832
0	172	spirit	5.541848469525576	5.5159473
0	173	better	0.9758796151727438	0.98173404
0	174	than	0.009661015239544213	0.028886115
0	175	Lieutenant	3.554242204874754	3.520805
0	176	Colonel	0.8770442428067327	0.9074411
0	177	Melbourne	13.394896239042282	13.369042
0	178	C.	4.640564404428005	4.663265
0	179	Chandler.	9.74096405506134	9.391023
0	180	Wiry	13.750937163829803	13.533379
0	181	and	0.5051529069896787	1.0789399
0	182	burr-headed,	22.08125052775722	22.08106
0	183	with	1.8932113950140774	1.8936746
0	184	steel	8.301238298416138	7.5399437
0	185	blue	2.8618358969688416	3.610914
0	186	eyes	0.3711845800280571	0.12006839
0	187	and	0.3879065952496603	0.6511943
0	188	a	1.0339238974265754	1.0328555
0	189	chest	8.781588912010193	7.0280976
